WORKING MODEL TRIAL 7-1-1-4 circular foot(6 feet),,,,,,,,
7/13/21 18:51,,,,,,,,
Velocity of Center of Mass of Circle 1,,,,Total Force on Circle 1          ,,,,
t,Vx,Vy,|V|,,t,Fx,Fy,|F|
1.753,6.613372,-2.834129,7.195066,-,1.753,-0.000045,-19.842103,19.842103
1.754,6.708029,-2.873834,7.297711,-,1.754,-0.000047,-19.842106,19.842106
1.755,6.802775,-2.913774,7.400529,-,1.755,-0.000048,-19.842109,19.842109
1.756,6.89761,-2.953954,7.503524,-,1.756,-0.00005,-19.842112,19.842112
1.757,6.992536,-2.994378,7.606698,-,1.757,-0.000051,-19.842115,19.842115
1.758,7.087553,-3.035049,7.710054,-,1.758,-0.000053,-19.842118,19.842118
1.759,7.182662,-3.07597,7.813592,-,1.759,-0.000054,-19.842121,19.842121
1.76,7.277863,-3.117147,7.917316,-,1.76,-0.000056,-19.842124,19.842124
1.761,7.373159,-3.158582,8.021229,-,1.761,-0.000057,-19.842128,19.842128
1.762,7.468549,-3.200279,8.125331,-,1.762,-0.000059,-19.842131,19.842131
1.763,7.564034,-3.242243,8.229626,-,1.763,-0.000061,-19.842135,19.842135
1.764,7.659614,-3.284477,8.334116,-,1.764,-0.000062,-19.842138,19.842138
1.765,7.755292,-3.326985,8.438802,-,1.765,-0.000064,-19.842142,19.842142
1.766,7.851067,-3.369771,8.543689,-,1.766,-0.000066,-19.842145,19.842145
1.767,7.94694,-3.41284,8.648776,-,1.767,-0.000068,-19.842149,19.842149
1.768,8.042912,-3.456194,8.754068,-,1.768,-0.00007,-19.842152,19.842152
1.769,8.138983,-3.499838,8.859566,-,1.769,-0.000071,-19.842156,19.842156
1.77,8.235155,-3.543776,8.965273,-,1.77,-0.000073,-19.84216,19.84216
1.771,8.331427,-3.588012,9.071191,-,1.771,-0.000075,-19.842164,19.842164
1.772,8.4278,-3.632551,9.177322,-,1.772,-0.000077,-19.842167,19.842167
1.773,8.524276,-3.677395,9.283669,-,1.773,-0.000079,-19.842171,19.842171
1.774,8.620853,-3.72255,9.390234,-,1.774,-0.000081,-19.842175,19.842175
1.775,8.717534,-3.76802,9.497019,-,1.775,-0.000083,-19.842179,19.842179
1.776,8.814318,-3.813808,9.604027,-,1.776,-0.000085,-19.842183,19.842183
1.777,8.911206,-3.859918,9.71126,-,1.777,-0.000088,-19.842187,19.842187
1.778,9.008198,-3.906356,9.81872,-,1.778,-0.00009,-19.842192,19.842192
1.779,9.105296,-3.953125,9.92641,-,1.779,-0.000092,-19.842196,19.842196
1.78,9.202499,-4.00023,10.034332,-,1.78,-0.000094,-19.8422,19.8422
1.781,9.299807,-4.047675,10.142489,-,1.781,-0.000096,-19.842204,19.842204
1.782,9.397221,-4.095463,10.250882,-,1.782,-0.000099,-19.842209,19.842209
1.783,9.494742,-4.1436,10.359515,-,1.783,-0.000101,-19.842213,19.842213
1.784,9.59237,-4.192091,10.46839,-,1.784,-0.000104,-19.842218,19.842218
1.785,9.690105,-4.240938,10.577508,-,1.785,-0.000106,-19.842222,19.842222
1.786,9.787947,-4.290147,10.686873,-,1.786,-0.000108,-19.842227,19.842227
1.787,9.885896,-4.339722,10.796487,-,1.787,-0.000111,-19.842231,19.842231
1.788,9.983954,-4.389668,10.906352,-,1.788,-0.000114,-19.842236,19.842236
1.789,10.082119,-4.439989,11.016471,-,1.789,-0.000116,-19.842241,19.842241
1.79,10.180393,-4.490689,11.126846,-,1.79,-0.000119,-19.842246,19.842246
1.791,10.278775,-4.541774,11.237479,-,1.791,-0.000122,-19.842251,19.842251
1.792,10.377265,-4.593248,11.348373,-,1.792,-0.000124,-19.842255,19.842255
1.793,10.475864,-4.645115,11.45953,-,1.793,-0.000127,-19.84226,19.84226
1.794,10.574571,-4.69738,11.570953,-,1.794,-0.00013,-19.842265,19.842265
1.795,10.673387,-4.750049,11.682644,-,1.795,-0.000133,-19.842271,19.842271
1.796,10.772312,-4.803124,11.794605,-,1.796,-0.000136,-19.842276,19.842276
1.797,10.871345,-4.856612,11.906839,-,1.797,-0.000139,-19.842281,19.842281
1.798,10.970487,-4.910517,12.019349,-,1.798,-0.000142,-19.842286,19.842286
1.799,11.069737,-4.964843,12.132137,-,1.799,-0.000145,-19.842291,19.842291
1.8,11.169095,-5.019596,12.245204,-,1.8,-0.000148,-19.842297,19.842297
1.801,11.268561,-5.074781,12.358555,-,1.801,-0.000151,-19.842302,19.842302
1.802,11.368135,-5.130402,12.47219,-,1.802,-0.000154,-19.842308,19.842308
1.803,11.467817,-5.186465,12.586113,-,1.803,-0.000158,-19.842313,19.842313
1.804,11.567606,-5.242974,12.700326,-,1.804,-0.000161,-19.842319,19.842319
1.805,11.667502,-5.299934,12.814831,-,1.805,-0.000164,-19.842325,19.842325
1.806,11.767504,-5.35735,12.929631,-,1.806,-0.000168,-19.84233,19.84233
1.807,11.867613,-5.415228,13.044728,-,1.807,-0.000171,-19.842336,19.842336
1.808,11.967828,-5.473572,13.160125,-,1.808,-0.000175,-19.842342,19.842342
1.809,12.068149,-5.532388,13.275825,-,1.809,-0.000178,-19.842348,19.842348
1.81,12.168574,-5.59168,13.391829,-,1.81,-0.000182,-19.842354,19.842354
1.811,12.269104,-5.651454,13.50814,-,1.811,-0.000186,-19.84236,19.84236
1.812,12.369737,-5.711716,13.62476,-,1.812,-0.00019,-19.842366,19.842366
1.813,12.470474,-5.772469,13.741693,-,1.813,-0.000193,-19.842372,19.842372
1.814,12.571313,-5.833721,13.85894,-,1.814,-0.000197,-19.842378,19.842378
1.815,12.672254,-5.895475,13.976504,-,1.815,-0.000201,-19.842385,19.842385
1.816,12.773297,-5.957738,14.094387,-,1.816,-0.000205,-19.842391,19.842391
1.817,12.874439,-6.020515,14.212592,-,1.817,-0.000209,-19.842397,19.842397
1.818,12.975681,-6.083811,14.331122,-,1.818,-0.000213,-19.842404,19.842404
1.819,13.077022,-6.147631,14.449978,-,1.819,-0.000218,-19.84241,19.84241
1.82,13.178461,-6.211981,14.569164,-,1.82,-0.000222,-19.842417,19.842417
1.821,13.279996,-6.276867,14.688681,-,1.821,-0.000226,-19.842424,19.842424
1.822,13.381627,-6.342295,14.808533,-,1.822,-0.000231,-19.84243,19.84243
1.823,13.483353,-6.408269,14.928721,-,1.823,-0.000235,-19.842437,19.842437
1.824,13.585172,-6.474796,15.049249,-,1.824,-0.00024,-19.842444,19.842444
1.825,9.566816,4.323856,10.498557,-,1.825,-0.000121,-19.842223,19.842223
1.826,9.454188,4.257532,10.368619,-,1.826,-0.000118,-19.842217,19.842217
1.827,9.341605,4.191631,10.238913,-,1.827,-0.000115,-19.842212,19.842212
1.828,9.229065,4.126147,10.109438,-,1.828,-0.000113,-19.842206,19.842206
1.829,9.11657,4.061074,9.980189,-,1.829,-0.00011,-19.842201,19.842201
1.83,9.004119,3.996407,9.851164,-,1.83,-0.000107,-19.842196,19.842196
1.831,8.891714,3.932139,9.72236,-,1.831,-0.000105,-19.842191,19.842191
1.832,8.779353,3.868266,9.593776,-,1.832,-0.000102,-19.842186,19.842186
1.833,8.667039,3.804782,9.465407,-,1.833,-0.0001,-19.842181,19.842181
1.834,8.55477,3.741681,9.337252,-,1.834,-0.000097,-19.842176,19.842176
1.835,8.442548,3.678957,9.209308,-,1.835,-0.000095,-19.842171,19.842171
1.836,8.330372,3.616606,9.081571,-,1.836,-0.000092,-19.842166,19.842166
1.837,8.218242,3.554621,8.95404,-,1.837,-0.00009,-19.842161,19.842161
1.838,8.106159,3.492997,8.826712,-,1.838,-0.000088,-19.842157,19.842157
1.839,7.994123,3.431729,8.699584,-,1.839,-0.000085,-19.842152,19.842152
1.84,7.882133,3.370811,8.572653,-,1.84,-0.000083,-19.842148,19.842148
1.841,7.77019,3.310238,8.445917,-,1.841,-0.000081,-19.842144,19.842144
1.842,7.658293,3.250004,8.319374,-,1.842,-0.000078,-19.842139,19.842139
1.843,7.546443,3.190104,8.193019,-,1.843,-0.000076,-19.842135,19.842135
1.844,7.43464,3.130533,8.066852,-,1.844,-0.000074,-19.842131,19.842131
1.845,7.322883,3.071285,7.940869,-,1.845,-0.000072,-19.842127,19.842127
1.846,7.211172,3.012355,7.815068,-,1.846,-0.00007,-19.842123,19.842123
1.847,7.099508,2.953739,7.689447,-,1.847,-0.000068,-19.842119,19.842119
1.848,6.98789,2.89543,7.564001,-,1.848,-0.000065,-19.842115,19.842115
1.849,6.876317,2.837423,7.43873,-,1.849,-0.000063,-19.842111,19.842111
1.85,6.76479,2.779713,7.31363,-,1.85,-0.000061,-19.842108,19.842108
1.851,6.653308,2.722295,7.1887,-,1.851,-0.000059,-19.842104,19.842104
1.852,6.541871,2.665165,7.063935,-,1.852,-0.000058,-19.8421,19.8421
1.853,6.430479,2.608315,6.939335,-,1.853,-0.000056,-19.842097,19.842097
1.854,6.319131,2.551743,6.814896,-,1.854,-0.000054,-19.842093,19.842093
1.855,6.207828,2.495442,6.690617,-,1.855,-0.000052,-19.84209,19.84209
1.856,6.096567,2.439407,6.566494,-,1.856,-0.00005,-19.842087,19.842087
1.857,5.98535,2.383633,6.442525,-,1.857,-0.000048,-19.842084,19.842084
1.858,5.874176,2.328116,6.318708,-,1.858,-0.000047,-19.84208,19.84208
1.859,5.763044,2.27285,6.195041,-,1.859,-0.000045,-19.842077,19.842077
1.86,5.651954,2.21783,6.07152,-,1.86,-0.000043,-19.842074,19.842074
1.861,5.540906,2.163052,5.948145,-,1.861,-0.000041,-19.842071,19.842071
1.862,5.429898,2.108509,5.824913,-,1.862,-0.00004,-19.842068,19.842068
1.863,5.318931,2.054198,5.701821,-,1.863,-0.000038,-19.842066,19.842066
1.864,5.208004,2.000113,5.578867,-,1.864,-0.000037,-19.842063,19.842063
1.865,5.097115,1.94625,5.456049,-,1.865,-0.000035,-19.84206,19.84206
1.866,4.986266,1.892603,5.333366,-,1.866,-0.000034,-19.842058,19.842058
1.867,4.875455,1.839168,5.210816,-,1.867,-0.000032,-19.842055,19.842055
1.868,4.764681,1.78594,5.088395,-,1.868,-0.000031,-19.842052,19.842052
1.869,4.653944,1.732913,4.966103,-,1.869,-0.000029,-19.84205,19.84205
1.87,4.543243,1.680084,4.843938,-,1.87,-0.000028,-19.842048,19.842048
1.871,4.432578,1.627446,4.721899,-,1.871,-0.000027,-19.842045,19.842045
1.872,4.321948,1.574996,4.599983,-,1.872,-0.000025,-19.842043,19.842043
1.873,4.211352,1.522729,4.47819,-,1.873,-0.000024,-19.842041,19.842041
1.874,4.100789,1.470639,4.356518,-,1.874,-0.000023,-19.842039,19.842039
1.875,3.990259,1.418723,4.234967,-,1.875,-0.000022,-19.842037,19.842037
1.876,3.879761,1.366975,4.113535,-,1.876,-0.00002,-19.842035,19.842035
1.877,3.769295,1.31539,3.992221,-,1.877,-0.000019,-19.842033,19.842033
1.878,3.658859,1.263963,3.871027,-,1.878,-0.000018,-19.842031,19.842031
1.879,3.548452,1.212691,3.749951,-,1.879,-0.000017,-19.842029,19.842029
1.88,3.438075,1.161568,3.628995,-,1.88,-0.000016,-19.842027,19.842027
1.881,3.327726,1.11059,3.508158,-,1.881,-0.000015,-19.842025,19.842025
1.882,3.217404,1.059752,3.387442,-,1.882,-0.000014,-19.842024,19.842024
1.883,3.107109,1.009048,3.266849,-,1.883,-0.000013,-19.842022,19.842022
1.884,2.996839,0.958475,3.146382,-,1.884,-0.000012,-19.842021,19.842021
1.885,2.886595,0.908029,3.026044,-,1.885,-0.000011,-19.842019,19.842019
1.886,2.776374,0.857703,2.90584,-,1.886,-0.00001,-19.842018,19.842018
1.887,2.666177,0.807494,2.785775,-,1.887,-0.00001,-19.842016,19.842016
1.888,2.556002,0.757396,2.665857,-,1.888,-0.000009,-19.842015,19.842015
1.889,2.445848,0.707406,2.546094,-,1.889,-0.000008,-19.842014,19.842014
1.89,2.335715,0.657519,2.426498,-,1.89,-0.000007,-19.842012,19.842012
1.891,2.225601,0.607729,2.307084,-,1.891,-0.000007,-19.842011,19.842011
1.892,2.115506,0.558033,2.187868,-,1.892,-0.000006,-19.84201,19.84201
1.893,2.00543,0.508426,2.068875,-,1.893,-0.000005,-19.842009,19.842009
1.894,1.89537,0.458903,1.950133,-,1.894,-0.000005,-19.842008,19.842008
1.895,1.785326,0.409459,1.831678,-,1.895,-0.000004,-19.842007,19.842007
1.896,1.675297,0.360091,1.713559,-,1.896,-0.000004,-19.842006,19.842006
1.897,1.565282,0.310793,1.595838,-,1.897,-0.000003,-19.842006,19.842006
1.898,1.45528,0.261561,1.478599,-,1.898,-0.000003,-19.842005,19.842005
1.899,1.345291,0.21239,1.361954,-,1.899,-0.000002,-19.842004,19.842004
1.9,1.235313,0.163276,1.246057,-,1.9,-0.000002,-19.842003,19.842003
1.901,1.125345,0.114214,1.131127,-,1.901,-0.000002,-19.842003,19.842003
1.902,1.015387,0.0652,1.017478,-,1.902,-0.000001,-19.842002,19.842002
1.903,0.905438,0.016228,0.905583,-,1.903,-0.000001,-19.842002,19.842002
1.904,0.795495,-0.032704,0.796167,-,1.904,-8.64E-07,-19.842001,19.842001
1.905,0.68556,-0.081603,0.690399,-,1.905,-6.42E-07,-19.842001,19.842001
1.906,0.575629,-0.130472,0.590231,-,1.906,-4.52E-07,-19.842001,19.842001
1.907,0.465704,-0.179317,0.499033,-,1.907,-2.96E-07,-19.842,19.842
1.908,0.355782,-0.228141,0.422645,-,1.908,-1.73E-07,-19.842,19.842
1.909,0.245862,-0.276949,0.370336,-,1.909,-8.25E-08,-19.842,19.842
1.91,0.135945,-0.325746,0.352975,-,1.91,-2.52E-08,-19.842,19.842
1.911,0.026028,-0.374536,0.375439,-,1.911,-9.25E-10,-19.842,19.842
1.912,-0.08389,-0.423324,0.431556,-,1.912,-9.61E-09,-19.842,19.842
1.913,-0.193808,-0.472114,0.510346,-,1.913,-5.13E-08,-19.842,19.842
1.914,-0.303729,-0.520911,0.602992,-,1.914,-1.26E-07,-19.842,19.842
1.915,-0.413653,-0.56972,0.704052,-,1.915,-2.34E-07,-19.842,19.842
1.916,-0.523581,-0.618544,0.810392,-,1.916,-3.74E-07,-19.842001,19.842001
1.917,-0.633515,-0.667389,0.92019,-,1.917,-5.48E-07,-19.842001,19.842001
1.918,-0.743454,-0.716259,1.032352,-,1.918,-7.55E-07,-19.842001,19.842001
1.919,-0.853401,-0.765159,1.146194,-,1.919,-9.94E-07,-19.842002,19.842002
1.92,-0.963356,-0.814092,1.261269,-,1.92,-0.000001,-19.842002,19.842002
1.921,-1.07332,-0.863065,1.377278,-,1.921,-0.000002,-19.842003,19.842003
1.922,-1.183293,-0.91208,1.494013,-,1.922,-0.000002,-19.842003,19.842003
1.923,-1.293278,-0.961143,1.611324,-,1.923,-0.000002,-19.842004,19.842004
1.924,-1.403275,-1.010259,1.729105,-,1.924,-0.000003,-19.842004,19.842004
1.925,-1.513285,-1.059431,1.847275,-,1.925,-0.000003,-19.842005,19.842005
1.926,-1.623308,-1.108665,1.965774,-,1.926,-0.000004,-19.842006,19.842006
1.927,-1.733346,-1.157965,2.084556,-,1.927,-0.000004,-19.842007,19.842007
1.928,-1.8434,-1.207335,2.203584,-,1.928,-0.000005,-19.842008,19.842008
1.929,-1.953471,-1.256781,2.322832,-,1.929,-0.000005,-19.842009,19.842009
1.93,-2.063559,-1.306306,2.442276,-,1.93,-0.000006,-19.84201,19.84201
1.931,-2.173666,-1.355915,2.5619,-,1.931,-0.000006,-19.842011,19.842011
1.932,-2.283792,-1.405614,2.681689,-,1.932,-0.000007,-19.842012,19.842012
1.933,-2.393938,-1.455406,2.801633,-,1.933,-0.000008,-19.842013,19.842013
1.934,-2.504106,-1.505296,2.921723,-,1.934,-0.000009,-19.842014,19.842014
1.935,-2.614296,-1.555289,3.041951,-,1.935,-0.000009,-19.842016,19.842016
1.936,-2.724508,-1.605389,3.162313,-,1.936,-0.00001,-19.842017,19.842017
1.937,-2.834745,-1.655601,3.282803,-,1.937,-0.000011,-19.842018,19.842018
1.938,-2.945006,-1.70593,3.403419,-,1.938,-0.000012,-19.84202,19.84202
1.939,-3.055293,-1.75638,3.524158,-,1.939,-0.000013,-19.842021,19.842021
1.94,-3.165607,-1.806956,3.645018,-,1.94,-0.000014,-19.842023,19.842023
1.941,-3.275947,-1.857663,3.765998,-,1.941,-0.000015,-19.842025,19.842025
1.942,-3.386316,-1.908505,3.887098,-,1.942,-0.000016,-19.842026,19.842026
1.943,-3.496714,-1.959487,4.008316,-,1.943,-0.000017,-19.842028,19.842028
1.944,-3.607142,-2.010614,4.129653,-,1.944,-0.000018,-19.84203,19.84203
1.945,-3.7176,-2.06189,4.25111,-,1.945,-0.000019,-19.842032,19.842032
1.946,-3.828089,-2.11332,4.372686,-,1.946,-0.00002,-19.842034,19.842034
1.947,-3.93861,-2.164909,4.494384,-,1.947,-0.000021,-19.842036,19.842036
1.948,-4.049165,-2.216662,4.616202,-,1.948,-0.000022,-19.842038,19.842038
1.949,-4.159753,-2.268583,4.738144,-,1.949,-0.000023,-19.84204,19.84204
1.95,-4.270375,-2.320677,4.86021,-,1.95,-0.000025,-19.842042,19.842042
1.951,-4.381032,-2.372949,4.982402,-,1.951,-0.000026,-19.842044,19.842044
1.952,-4.491725,-2.425403,5.104721,-,1.952,-0.000027,-19.842047,19.842047
1.953,-4.602455,-2.478046,5.227169,-,1.953,-0.000029,-19.842049,19.842049
1.954,-4.713221,-2.53088,5.349749,-,1.954,-0.00003,-19.842051,19.842051
1.955,-4.824026,-2.583912,5.472461,-,1.955,-0.000031,-19.842054,19.842054
1.956,-4.934869,-2.637145,5.595307,-,1.956,-0.000033,-19.842056,19.842056
1.957,-5.045751,-2.690586,5.718291,-,1.957,-0.000034,-19.842059,19.842059
1.958,-5.156673,-2.744238,5.841414,-,1.958,-0.000036,-19.842062,19.842062
1.959,-5.267634,-2.798106,5.964677,-,1.959,-0.000037,-19.842064,19.842064
1.96,-5.378637,-2.852197,6.088084,-,1.96,-0.000039,-19.842067,19.842067
1.961,-5.489682,-2.906513,6.211636,-,1.961,-0.000041,-19.84207,19.84207
1.962,-5.600768,-2.961062,6.335336,-,1.962,-0.000042,-19.842073,19.842073
1.963,-5.711896,-3.015846,6.459186,-,1.963,-0.000044,-19.842076,19.842076
1.964,-5.823068,-3.070872,6.583189,-,1.964,-0.000046,-19.842079,19.842079
1.965,-5.934283,-3.126144,6.707346,-,1.965,-0.000047,-19.842082,19.842082
1.966,-6.045542,-3.181668,6.831661,-,1.966,-0.000049,-19.842085,19.842085
1.967,-6.156846,-3.237447,6.956135,-,1.967,-0.000051,-19.842089,19.842089
1.968,-6.268194,-3.293489,7.080771,-,1.968,-0.000053,-19.842092,19.842092
1.969,-6.379588,-3.349796,7.205572,-,1.969,-0.000055,-19.842095,19.842095
1.97,-6.491027,-3.406375,7.33054,-,1.97,-0.000057,-19.842099,19.842099
1.971,-6.602512,-3.463231,7.455678,-,1.971,-0.000058,-19.842102,19.842102
1.972,-6.714043,-3.520369,7.580987,-,1.972,-0.00006,-19.842106,19.842106
1.973,-6.825621,-3.577794,7.706472,-,1.973,-0.000062,-19.84211,19.84211
1.974,-6.937245,-3.63551,7.832133,-,1.974,-0.000064,-19.842113,19.842113
1.975,-7.048917,-3.693524,7.957974,-,1.975,-0.000066,-19.842117,19.842117
1.976,-7.160637,-3.751841,8.083998,-,1.976,-0.000069,-19.842121,19.842121
1.977,-7.272403,-3.810465,8.210206,-,1.977,-0.000071,-19.842125,19.842125
1.978,-7.384218,-3.869402,8.336603,-,1.978,-0.000073,-19.842129,19.842129
1.979,-7.49608,-3.928657,8.463189,-,1.979,-0.000075,-19.842133,19.842133
1.98,-7.607991,-3.988235,8.589968,-,1.98,-0.000077,-19.842137,19.842137
1.981,-7.719949,-4.048143,8.716942,-,1.981,-0.000079,-19.842142,19.842142
1.982,-7.831956,-4.108384,8.844115,-,1.982,-0.000082,-19.842146,19.842146
1.983,-7.944012,-4.168965,8.971488,-,1.983,-0.000084,-19.84215,19.84215
1.984,-8.056115,-4.229891,9.099064,-,1.984,-0.000086,-19.842155,19.842155
1.985,-8.168267,-4.291168,9.226847,-,1.985,-0.000089,-19.842159,19.842159
1.986,-8.280467,-4.352799,9.354838,-,1.986,-0.000091,-19.842164,19.842164
1.987,-8.392715,-4.414793,9.48304,-,1.987,-0.000093,-19.842169,19.842169
1.988,-5.982646,2.370372,6.435115,-,1.988,-0.000048,-19.842087,19.842087
1.989,-5.872515,2.315525,6.312534,-,1.989,-0.000046,-19.842083,19.842083
1.99,-5.762428,2.260929,6.190104,-,1.99,-0.000044,-19.84208,19.84208
1.991,-5.652384,2.206581,6.06782,-,1.991,-0.000043,-19.842077,19.842077
1.992,-5.542382,2.152473,5.945682,-,1.992,-0.000041,-19.842074,19.842074
1.993,-5.432422,2.098602,5.823687,-,1.993,-0.000039,-19.842071,19.842071
1.994,-5.322502,2.044963,5.701833,-,1.994,-0.000038,-19.842068,19.842068
1.995,-5.212624,1.99155,5.580118,-,1.995,-0.000036,-19.842066,19.842066
1.996,-5.102786,1.938359,5.45854,-,1.996,-0.000034,-19.842063,19.842063
1.997,-4.992987,1.885385,5.337096,-,1.997,-0.000033,-19.84206,19.84206
1.998,-4.883227,1.832624,5.215785,-,1.998,-0.000031,-19.842058,19.842058
1.999,-4.773505,1.780069,5.094605,-,1.999,-0.00003,-19.842055,19.842055
2,-4.663821,1.727717,4.973553,-,2,-0.000029,-19.842052,19.842052
2.001,-4.554174,1.675562,4.852629,-,2.001,-0.000027,-19.84205,19.84205
2.002,-4.444564,1.623601,4.731831,-,2.002,-0.000026,-19.842048,19.842048
2.003,-4.334989,1.571827,4.611157,-,2.003,-0.000025,-19.842045,19.842045
2.004,-4.225449,1.520236,4.490605,-,2.004,-0.000023,-19.842043,19.842043
2.005,-4.115943,1.468824,4.370175,-,2.005,-0.000022,-19.842041,19.842041
2.006,-4.006471,1.417586,4.249866,-,2.006,-0.000021,-19.842039,19.842039
2.007,-3.897031,1.366517,4.129676,-,2.007,-0.00002,-19.842037,19.842037
2.008,-3.787624,1.315612,4.009605,-,2.008,-0.000019,-19.842035,19.842035
2.009,-3.678248,1.264866,3.889652,-,2.009,-0.000018,-19.842033,19.842033
2.01,-3.568903,1.214276,3.769819,-,2.01,-0.000017,-19.842031,19.842031
2.011,-3.459587,1.163836,3.650103,-,2.011,-0.000015,-19.842029,19.842029
2.012,-3.3503,1.113541,3.530508,-,2.012,-0.000015,-19.842027,19.842027
2.013,-3.241041,1.063387,3.411032,-,2.013,-0.000014,-19.842025,19.842025
2.014,-3.13181,1.01337,3.291679,-,2.014,-0.000013,-19.842024,19.842024
2.015,-3.022604,0.963484,3.17245,-,2.015,-0.000012,-19.842022,19.842022
2.016,-2.913425,0.913725,3.053349,-,2.016,-0.000011,-19.84202,19.84202
2.017,-2.80427,0.864088,2.934379,-,2.017,-0.00001,-19.842019,19.842019
2.018,-2.695139,0.814569,2.815546,-,2.018,-0.000009,-19.842017,19.842017
2.019,-2.586031,0.765164,2.696856,-,2.019,-0.000009,-19.842016,19.842016
2.02,-2.476946,0.715867,2.578318,-,2.02,-0.000008,-19.842015,19.842015
2.021,-2.367881,0.666673,2.459942,-,2.021,-0.000007,-19.842013,19.842013
2.022,-2.258837,0.61758,2.341741,-,2.022,-0.000007,-19.842012,19.842012
2.023,-2.149812,0.56858,2.22373,-,2.023,-0.000006,-19.842011,19.842011
2.024,-2.040806,0.519672,2.105931,-,2.024,-0.000005,-19.84201,19.84201
2.025,-1.931817,0.470849,1.98837,-,2.025,-0.000005,-19.842009,19.842009
2.026,-1.822845,0.422107,1.871079,-,2.026,-0.000004,-19.842008,19.842008
2.027,-1.713889,0.373441,1.754102,-,2.027,-0.000004,-19.842007,19.842007
2.028,-1.604947,0.324848,1.637493,-,2.028,-0.000003,-19.842006,19.842006
2.029,-1.49602,0.276322,1.521325,-,2.029,-0.000003,-19.842005,19.842005
2.03,-1.387105,0.22786,1.405695,-,2.03,-0.000002,-19.842005,19.842005
2.031,-1.278202,0.179455,1.290738,-,2.031,-0.000002,-19.842004,19.842004
2.032,-1.16931,0.131105,1.176637,-,2.032,-0.000002,-19.842003,19.842003
2.033,-1.060428,0.082804,1.063656,-,2.033,-0.000001,-19.842003,19.842003
2.034,-0.951555,0.034548,0.952182,-,2.034,-0.000001,-19.842002,19.842002
2.035,-0.84269,-0.013667,0.842801,-,2.035,-9.05E-07,-19.842002,19.842002
2.036,-0.733833,-0.061847,0.736434,-,2.036,-6.86E-07,-19.842001,19.842001
2.037,-0.624981,-0.109995,0.634587,-,2.037,-4.97E-07,-19.842001,19.842001
2.038,-0.516135,-0.158116,0.539811,-,2.038,-3.39E-07,-19.842001,19.842001
2.039,-0.407292,-0.206215,0.456521,-,2.039,-2.11E-07,-19.842,19.842
2.04,-0.298453,-0.254296,0.392098,-,2.04,-1.13E-07,-19.842,19.842
2.041,-0.189616,-0.302363,0.3569,-,2.041,-4.58E-08,-19.842,19.842
2.042,-0.080781,-0.350421,0.359612,-,2.042,-8.30E-09,-19.842,19.842
2.043,0.028055,-0.398475,0.399462,-,2.043,-1.00E-09,-19.842,19.842
2.044,0.136891,-0.446529,0.467041,-,2.044,-2.38E-08,-19.842,19.842
2.045,0.245729,-0.494588,0.552268,-,2.045,-7.69E-08,-19.842,19.842
2.046,0.35457,-0.542656,0.648224,-,2.046,-1.60E-07,-19.842,19.842
2.047,0.463415,-0.590737,0.750815,-,2.047,-2.73E-07,-19.842001,19.842001
